api,bottom,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,interval,cum_oil_365,file_no,TD,Section,Latitude,Longitude,CTB,Well_Status_Date_year,Well_Status_Date_month,Well_Status_Date_day,treatment_date_year,treatment_date_month,treatment_date_day,Spud_Date_year,Spud_Date_month,Spud_Date_day,Well_Status_encod,Wellbore_encod,Range_encod,Township_encod,Current_Operator_encod,Original_Operator_encod,Lease_Name_encod,Lease_Number_encod,County_Name_encod,QQ_encod,Field_Name_encod,Produced_Pools_BAKKEN,Produced_Pools_BAKKEN/THREE FORKS,Produced_Pools_BIRDBEAR,Produced_Pools_DUPEROW,"Produced_Pools_DUPEROW,MADISON",Produced_Pools_LODGEPOLE,Produced_Pools_MADISON,"Produced_Pools_MADISON,TYLER",Produced_Pools_ORDOVICIAN,Produced_Pools_RED RIVER,Produced_Pools_SANISH,Produced_Pools_SPEARFISH,Produced_Pools_SPEARFISH/MADISON,Produced_Pools_THREE FORKS,Produced_Pools_TYLER
33025011710000,20270,41219,4,1731198,196,8810,8810,7680,31.1,2012083,228,1,11460,8810,137641.0,19616,20270.0,14,47.54863736332501,-102.86832981672424,119616.0,2011,7,18,2011,6,24,2010,12,22,0,1,96,147,9,16,596,1988,4,37,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011770000,19462,22184,2,931728,120,7748,7748,8059,28.2,2088540,269,1,11714,7748,72720.0,19666,19462.0,12,47.64983999448359,-102.84992108351685,219666.0,2011,8,21,2011,8,21,2011,3,10,3,1,96,148,30,50,857,2877,4,43,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011780000,22217,25420,2,1067640,105,10100,10100,7780,29.5,2704820,267,1,12117,10100,63554.0,19667,22217.0,12,47.649916911133865,-102.84975246191144,219666.0,2011,9,12,2011,9,11,2011,1,26,3,1,96,148,30,50,412,2904,4,43,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011800000,19726,56579,6,2376318,266,8915,8915,8096,45.9,1250529,140,1,10811,8915,124513.0,19710,19726.0,32,47.15519619573735,-102.86810616407793,119710.0,2011,4,1,2011,4,1,2010,10,21,0,1,96,143,36,3,1042,6,4,43,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011820000,20280,20133,2,845586,90,9308,9308,8307,33.0,2293520,246,1,10972,9308,67778.0,19724,20280.0,17,47.385877127326886,-102.56147011418615,219724.0,2011,12,7,2011,12,7,2011,9,21,0,1,93,145,30,50,1546,2178,4,26,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011830000,20080,49524,5,2080008,220,448,9415,8560,63.2,1667574,177,21,10665,9415,38283.0,19726,20080.0,31,47.15553598737961,-102.76300133293348,218343.0,2012,12,6,2012,12,10,2012,8,17,0,1,95,143,36,3,748,328,4,43,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011840000,19136,41165,5,1728930,223,7745,7745,7760,40.2,150332,19,1,11391,7745,94167.0,19728,19259.0,5,47.41452229266244,-102.817461290368,119728.0,2011,4,25,2011,4,12,2010,12,1,0,1,95,145,9,16,771,2095,4,31,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011860000,20168,24155,2,1014510,100,10126,10126,7689,32.2,2687880,265,1,10042,10126,69724.0,19743,20168.0,32,47.242279451857,-102.87885404733706,119743.0,2011,7,11,2011,7,8,2011,2,27,0,1,96,144,30,50,1300,950,4,44,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011880000,20206,12650,1,531300,62,1413,8480,9017,25.0,543482,64,6,11726,8480,58095.0,19759,20440.0,12,47.12627117823114,-102.92088919134251,119759.0,2012,2,9,2012,1,21,2011,8,1,0,1,97,142,36,3,1516,156,4,38,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011890000,15275,16137,3,677779,161,4196,4196,8396,41.2,1727200,411,1,11079,4196,102273.0,19769,15458.0,20,47.70375721160797,-102.48130631571823,119769.0,2011,7,27,2011,7,14,2011,5,9,0,1,92,149,17,61,179,2549,4,43,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011900000,19940,18632,2,782544,85,9183,9183,6642,35.8,1271500,138,1,10757,9183,49285.0,19772,19940.0,16,47.38520803067186,-102.5429758008441,119772.0,2011,4,16,2011,4,15,2010,11,28,0,1,93,145,30,50,1698,532,4,31,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011910000,20352,34878,3,1464876,157,9312,9312,8769,43.4,2444960,262,1,11040,9312,123228.0,19775,20680.0,1,47.41498659552216,-102.5963542868312,119775.0,2011,7,30,2011,7,12,2011,2,5,0,1,94,145,8,13,2277,2754,4,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011930000,21260,51999,5,2183958,225,9682,9682,8129,32.4,2829953,292,1,11578,9682,160994.0,19786,21461.0,13,47.47096161778006,-102.47947876202272,119786.0,2011,5,2,2011,4,27,2011,3,6,0,1,93,146,24,42,1264,107,4,31,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011950000,20036,62534,6,2626428,278,393,9434,8350,50.0,3348369,354,24,10602,9434,88352.0,19800,20036.0,8,47.73251337308621,-102.35632073437895,219800.0,2012,3,4,2012,2,12,2011,10,10,0,1,91,149,57,97,1017,2450,4,38,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011960000,20490,64388,6,2704296,272,413,9919,9140,50.0,3306501,333,24,10571,9919,88306.0,19801,20522.0,8,47.732514232540645,-102.35595460678756,219801.0,2012,2,29,2012,2,24,2011,10,6,0,1,91,149,57,97,1027,2450,4,38,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011970000,20668,58385,5,2452170,245,9978,9978,8945,71.0,2851560,285,1,10690,9978,95643.0,19805,20668.0,19,47.71681182751096,-102.37358701421385,219805.0,2011,8,10,2011,8,4,2011,3,29,0,1,91,149,57,97,1032,2822,4,30,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011980000,19974,61513,6,2583546,277,9322,9322,8714,73.0,2659611,285,1,10652,9322,116691.0,19806,19974.0,19,47.71656510711286,-102.37358534153317,219806.0,2011,8,8,2011,7,25,2011,3,23,0,1,91,149,57,97,1018,2822,4,30,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025011990000,18828,20545,2,862890,95,9020,9020,7822,31.8,1870020,207,1,9808,9020,73064.0,19812,18878.0,21,47.18436969426261,-102.73044400490565,119812.0,2011,3,14,2011,8,10,2010,11,10,0,1,95,143,46,78,2937,237,4,38,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012020000,20150,69633,8,2924586,347,8416,8416,8970,37.1,3305000,392,1,11734,8416,190378.0,19825,20460.0,24,47.716477649755966,-102.51925966160282,219825.0,2011,9,17,2011,9,5,2010,12,18,0,1,93,149,54,46,2671,2025,4,30,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012030000,20886,74801,7,3141642,323,9718,9718,8431,35.6,3189040,328,1,11168,9718,177507.0,19826,20990.0,24,47.71639540644613,-102.51926068325884,218517.0,2011,9,18,2011,9,10,2011,2,12,0,1,93,149,54,46,2941,2023,4,30,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012080000,14874,10863,3,456246,137,276,3315,8604,37.0,1325080,399,12,11559,3315,63181.0,19873,15485.0,13,47.634854509464034,-102.60738396842164,218355.0,2011,4,23,2011,4,22,2011,1,30,0,1,94,148,17,28,2446,844,4,44,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012090000,19735,161730,18,6792660,776,8745,8745,7200,25.0,1201920,137,1,10990,8745,66344.0,19877,19995.0,10,47.12634250135106,-102.83406430085364,218343.0,2011,12,6,2011,11,30,2011,9,11,0,1,96,142,36,3,1843,138,4,38,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012120000,21649,57866,5,2430372,234,575,10365,9216,49.0,2755460,265,18,11284,10365,66639.0,19907,21660.0,29,47.61654603259016,-103.05810968589205,219907.0,2011,9,11,2011,10,22,2011,2,10,0,1,97,148,57,97,1425,3286,4,25,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012130000,20838,52980,5,2225160,241,9229,9229,8742,56.0,2479050,268,1,11609,9229,76964.0,19910,20867.0,19,47.63085178686042,-103.08722961575992,219910.0,2011,4,5,2011,3,19,2010,12,16,3,1,97,148,57,97,982,2822,4,30,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012160000,19975,65107,7,2734494,307,423,8887,8986,36.9,2098640,236,21,11088,8887,66866.0,19914,20206.0,23,47.18457669314248,-102.67793110318779,119914.0,2012,4,26,2012,4,20,2011,12,29,0,1,95,143,36,3,2389,255,4,43,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012170000,20370,36260,3,1522920,165,461,9220,8116,41.5,2152800,233,20,11150,9220,51822.0,19924,20698.0,25,47.269879435633705,-102.65908246234007,119924.0,2011,10,22,2011,9,4,2011,5,9,0,1,95,144,8,13,2432,2758,4,30,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012180000,19189,76191,9,3200022,384,8329,8329,7702,38.4,3693601,443,1,10860,8329,114511.0,19925,19420.0,22,47.53369547672007,-102.38322166634045,119925.0,2011,11,7,2011,10,27,2011,6,29,0,1,92,147,54,46,522,1189,4,43,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012190000,20414,58529,6,2458218,253,403,9694,8575,47.0,3271243,337,24,10720,9694,94248.0,19940,20440.0,10,47.659963703540676,-102.38752466143472,219940.0,2012,1,11,2011,12,13,2011,6,30,0,1,92,148,57,97,1035,2266,4,26,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012200000,20278,62653,6,2631426,280,390,9383,8640,64.0,3227266,343,24,10895,9383,87012.0,19948,20314.0,10,47.65996576372777,-102.38789017296007,219948.0,2011,12,21,2011,12,3,2011,6,27,0,1,92,148,57,97,1028,2266,4,26,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012220000,21213,75041,7,3151722,317,9941,9941,8709,55.0,3494590,351,1,11272,9941,158926.0,19960,21252.0,4,47.66613887656776,-102.90957118109104,218189.0,2011,11,29,2011,10,30,2011,7,30,0,1,96,148,57,97,1589,3349,4,27,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012230000,21001,47438,4,1992396,206,9628,9628,8045,30.9,2184253,226,1,11373,9628,100257.0,19968,21011.0,18,47.47295801126199,-102.83994221071892,119968.0,2011,7,18,2011,7,5,2011,5,8,3,1,95,146,9,16,2326,2001,4,31,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012240000,21356,76848,8,3227616,336,355,9599,9033,41.7,2756160,287,27,11757,9599,97202.0,19976,21531.0,20,47.61779860459391,-102.68998353435946,119976.0,2012,9,4,2012,8,25,2012,6,20,0,1,94,148,23,63,1079,1059,4,44,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012260000,20026,63852,6,2681784,289,9265,9265,8280,53.0,1310220,141,1,10761,9265,33472.0,20024,20026.0,16,47.125114974679356,-102.72104150878224,120024.0,2011,6,1,2011,5,26,2011,2,2,0,1,95,142,36,3,2161,191,4,30,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012270000,20174,50434,5,2118228,233,9090,9090,7799,32.2,3123443,343,1,11084,9090,67372.0,20027,20281.0,30,47.44308820684633,-102.45438590780472,120027.0,2011,11,13,2011,11,11,2011,8,10,0,1,92,146,24,42,1269,107,4,26,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012280000,19125,62577,8,2628253,337,354,7796,9905,44.7,3113411,399,22,11329,7796,170308.0,20035,19231.0,19,47.79127499065735,-102.63288563422701,120035.0,2012,4,27,2012,4,27,2012,1,23,0,1,93,150,56,100,1890,1907,4,38,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012290000,20474,65920,6,2768640,282,9785,9785,8877,65.0,3244178,331,1,10689,9785,135164.0,20036,20517.0,10,47.74538294689232,-102.4465533924875,220036.0,2011,10,20,2011,9,15,2011,7,3,0,1,92,149,57,97,1031,628,4,31,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012300000,14648,29175,7,1225359,326,3754,3754,0,0.0,2026365,539,1,10894,3754,92561.0,20044,14747.0,9,47.6591132853298,-102.53902835480328,220044.0,2011,8,22,2011,8,19,2011,5,26,0,1,93,148,56,100,259,2708,4,26,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012310000,20030,53364,5,2241288,247,430,9040,7682,31.8,2115746,234,21,10990,9040,67998.0,20078,20278.0,2,47.14091029683818,-102.81399599939013,218343.0,2012,3,9,2012,3,4,2011,11,3,0,1,96,142,36,3,2444,225,4,38,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012330000,20293,0,0,0,0,9046,9046,9083,43.1,2322160,256,1,11247,9046,63797.0,20081,20624.0,35,47.25529426077414,-102.81527041139114,120081.0,2011,8,24,2011,8,9,2011,3,14,3,1,96,144,8,13,1430,601,4,31,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012350000,19811,53946,5,2265732,248,9126,9126,9057,43.2,1148216,125,1,10685,9126,34281.0,20083,20032.0,33,47.15564972828121,-102.72051394697037,120083.0,2011,9,10,2011,9,2,2011,5,28,0,1,95,143,36,3,2423,344,4,43,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012360000,15044,37670,10,1582140,440,3590,3590,8669,25.4,1816778,506,1,11454,3590,102913.0,20090,15285.0,11,47.7450373048464,-102.55407015924398,120090.0,2011,10,2,2011,9,27,2011,3,17,0,1,93,149,18,29,1391,481,4,31,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012370000,14846,28760,7,1207920,332,3636,3636,7846,25.1,1804968,496,1,11210,3636,105267.0,20091,15023.0,11,47.74499591286686,-102.55426193519855,120091.0,2011,9,30,2011,9,29,2011,3,15,0,1,93,149,18,29,1391,1974,4,31,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012380000,18589,39574,4,1662108,203,8178,8178,7966,44.3,1051121,128,1,10411,8178,31678.0,20092,20145.0,17,47.038072725521715,-102.75111042517216,120092.0,2011,10,21,2011,10,13,2011,7,21,0,1,95,141,36,3,1200,198,4,26,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012400000,15223,11060,2,464520,118,391,3915,8266,36.0,1119200,285,10,11308,3915,113469.0,20101,15473.0,6,47.76021915185086,-102.6295327238596,220100.0,2012,3,1,2012,2,6,2011,10,3,0,1,93,149,17,28,2657,88,4,4,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012410000,16258,12919,2,542622,110,4927,4927,8612,40.4,1666172,338,1,11331,4927,131788.0,20102,16500.0,6,47.74692155872005,-102.63165571671692,120102.0,2011,11,14,2011,11,1,2011,7,20,0,1,93,149,17,28,299,3809,4,38,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012420000,14823,8695,2,365194,111,3279,3279,9427,38.8,1111060,338,1,11544,3279,111604.0,20103,14972.0,6,47.74702525365039,-102.6318179299904,120103.0,2011,11,15,2011,10,28,2011,7,25,0,1,93,149,17,28,40,89,4,38,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012430000,19850,63388,7,2662296,308,411,8643,7922,45.5,2008520,232,21,11207,8643,40170.0,20104,20133.0,8,47.05222800837772,-102.86890924059395,120104.0,2012,2,19,2012,2,10,2011,11,7,0,1,96,141,36,3,868,412,4,30,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012440000,20625,23790,2,999180,101,9815,9815,7805,32.9,2611720,266,1,10810,9815,90926.0,20106,20625.0,29,47.443459867734575,-102.55820606019594,120106.0,2011,7,1,2011,7,1,2011,2,13,0,1,93,146,30,50,860,2216,4,26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012450000,19807,56949,6,2391858,254,9407,9407,8857,52.0,3286788,349,1,10400,9407,58883.0,20114,19841.0,14,47.63301327009607,-102.36098990777306,220114.0,2011,12,4,2011,11,20,2011,8,23,0,1,92,148,57,97,1020,2984,4,43,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012460000,19960,42502,4,1785084,190,9361,9361,7690,30.9,2635557,281,1,10599,9361,140075.0,20115,19960.0,5,47.58717485175621,-102.43438704114156,220115.0,2011,7,6,2011,7,5,2011,1,4,0,1,92,147,40,68,2013,2579,4,15,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012470000,19331,52906,5,2222052,251,8836,8836,9221,32.3,383641,43,1,10495,8836,153330.0,20116,19331.0,5,47.587235163770984,-102.43431483456793,220115.0,2011,7,8,2011,7,1,2010,12,17,0,1,92,147,40,68,2013,119,4,15,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012480000,19781,63765,7,2678130,297,299,8996,9253,71.0,3032580,337,30,10785,8996,99627.0,20117,19928.0,9,47.659159403591225,-102.40695768197529,220117.0,2012,5,16,2012,5,6,2012,1,18,0,1,92,148,57,97,1036,2840,4,30,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012490000,20541,62737,6,2634954,278,394,9478,8719,51.0,3221331,339,24,11063,9478,107364.0,20134,20577.0,10,47.64707451334297,-103.03327744627859,220134.0,2012,1,2,2011,12,15,2011,9,20,0,1,97,148,57,97,2799,1148,4,15,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012500000,20105,56847,6,2387574,252,315,9450,8879,50.0,3182232,336,30,10655,9450,131178.0,20143,20138.0,26,47.68942419914768,-102.41865563750858,120143.0,2012,5,11,2012,5,1,2012,1,9,0,1,92,149,57,97,1029,2438,4,38,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012510000,15377,0,0,0,0,4961,4961,8231,30.7,322306,64,1,10416,4961,10456.0,20147,15392.0,10,47.31243235854056,-102.96263859219505,120147.0,2011,10,12,2011,9,24,2011,3,17,3,1,97,144,46,78,701,142,4,26,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012520000,20054,12620,1,530040,51,10275,10275,7563,32.8,1779666,173,1,9779,10275,79689.0,20151,20104.0,34,47.32895466885786,-102.50807319053095,120151.0,2011,9,17,2011,8,16,2011,1,27,0,1,93,145,46,78,799,352,4,43,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012530000,20127,0,0,0,0,461,9239,4450,30.0,2190200,237,20,10888,9239,57654.0,20161,20503.0,25,47.26978429371287,-102.65452681464096,120161.0,2011,10,28,2011,9,28,2011,6,19,0,1,95,144,8,13,2432,3217,4,25,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012540000,20794,75689,8,3178938,346,367,9179,9403,42.0,2817380,306,25,11615,9179,88615.0,20172,20794.0,23,47.61875907319116,-102.74077532238032,120172.0,2012,6,12,2012,6,10,2011,12,22,3,1,95,148,23,63,1079,1079,4,37,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012550000,21339,67652,6,2841384,292,374,9730,9381,42.0,3135129,322,26,11609,9730,82045.0,20173,21339.0,23,47.61870866028285,-102.74096545046612,120173.0,2012,6,18,2012,6,6,2012,3,18,3,1,95,148,23,63,1079,1082,4,37,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012560000,20000,44973,5,1888866,215,8765,8765,7798,34.8,2465389,281,1,11235,8765,46470.0,20180,20192.0,13,47.38553854469162,-102.47607362766092,120180.0,2011,4,9,2011,4,6,2011,1,16,0,1,93,145,24,42,1265,107,4,31,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012570000,20353,39304,4,1650768,172,9574,9574,8340,25.0,474900,49,1,10779,9574,42679.0,20194,20572.0,33,47.15564899735405,-102.720610520722,120194.0,2011,9,2,2011,8,25,2011,3,16,0,1,95,143,36,3,3012,385,4,43,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012580000,21919,49066,4,2060772,198,10363,10363,7925,31.1,2406623,232,1,11556,10363,167596.0,20208,21910.0,34,47.51603551934574,-102.89315625505094,120208.0,2011,9,7,2011,9,18,2011,1,25,0,1,96,147,9,16,1317,2045,4,30,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012600000,21705,49500,4,2079000,207,10009,10009,7741,30.8,2392998,239,1,11696,10009,186219.0,20211,21705.0,34,47.51603503482627,-102.89341547296543,120211.0,2011,9,6,2011,6,16,2011,1,21,0,1,96,147,9,16,1317,2646,4,30,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012620000,20000,62007,6,2604294,284,381,9145,8748,47.0,3128171,342,24,10855,9145,144064.0,20215,20033.0,27,47.6903872816696,-102.4389935949215,220215.0,2012,2,21,2012,2,13,2011,11,20,0,1,92,149,57,97,1024,2439,4,38,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012630000,19621,41271,4,1733382,203,387,8524,7860,44.2,1465520,171,22,11097,8524,45913.0,20218,19851.0,9,47.052159291947746,-102.84955006281652,120218.0,2012,6,22,2012,6,14,2012,3,24,0,1,96,141,36,3,2738,417,4,30,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012640000,21135,47445,4,1992690,207,9611,9611,7970,31.3,2398290,249,1,11524,9611,62708.0,20230,21135.0,19,47.37133861689194,-102.9566611538652,120230.0,2011,6,24,2011,6,4,2011,2,16,0,1,96,145,9,16,535,215,4,30,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012650000,21720,24957,2,1048194,104,9994,9994,8338,34.2,2703640,270,1,11726,9994,59501.0,20233,21720.0,13,47.47011575010835,-102.7167154143216,120233.0,2011,6,19,2011,6,18,2011,2,22,0,1,95,146,30,50,1931,3359,4,25,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012660000,15037,28369,7,1191506,305,3906,3906,0,0.0,2043580,523,1,11131,3906,105877.0,20236,15134.0,32,47.674639612076426,-102.47658623196727,120236.0,2011,6,20,2011,6,20,2011,4,17,0,1,92,149,56,100,2244,1206,4,43,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012670000,14951,29126,7,1223292,335,3646,3646,8863,25.1,1951538,535,1,11305,3646,77962.0,20243,15230.0,16,47.730684648578034,-102.58631480870513,120243.0,2011,10,21,2011,10,20,2011,5,3,0,1,93,149,18,29,1391,2611,4,30,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012680000,14899,28502,8,1197084,347,3446,3446,8733,25.2,1815114,526,1,11453,3446,73453.0,20244,15140.0,16,47.73068587180804,-102.58651814717376,120244.0,2011,10,21,2011,10,20,2011,5,6,0,1,93,149,18,29,1391,494,4,30,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012690000,19960,67251,7,2824542,314,8985,8985,8073,32.4,3345665,372,1,10975,8985,118442.0,20246,20160.0,19,47.44470693547598,-102.44909365740853,220246.0,2011,10,13,2011,10,5,2011,4,25,0,1,92,146,24,42,1267,107,4,43,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012700000,20332,53849,6,2261658,257,398,8772,8983,36.0,2182365,248,22,11560,8772,57416.0,20252,20332.0,19,47.619610903032616,-102.6990332392523,120252.0,2012,6,23,2012,6,15,2011,6,23,0,1,94,148,23,63,1079,1044,4,37,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012710000,21847,74857,7,3143994,316,355,9947,8170,36.3,2790940,280,28,11900,9947,171214.0,20253,21847.0,19,47.619757343215504,-102.69925045700217,120253.0,2012,6,20,2012,6,10,2011,9,14,0,1,94,148,23,63,1079,1061,4,37,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012720000,20990,48007,5,2016294,211,9520,9520,8185,31.1,2386602,250,1,11470,9520,80913.0,20256,21000.0,13,47.385815812278025,-102.9795059045782,120256.0,2011,6,22,2011,6,4,2011,2,24,0,1,97,145,9,16,1935,175,4,30,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012760000,20948,61753,6,2593626,282,9184,9184,8253,31.4,1656285,180,1,11764,9184,35705.0,20261,20948.0,14,47.38556606124254,-102.99747567394917,120261.0,2011,8,8,2011,7,20,2011,4,27,0,1,97,145,9,16,2837,182,4,25,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012770000,21349,42714,4,1793988,180,9921,9921,7601,31.8,1347775,135,1,11428,9921,45750.0,20265,21349.0,32,47.34270884992777,-102.94170665579651,120265.0,2011,9,28,2011,9,3,2011,1,28,0,1,96,145,9,16,2527,341,4,26,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012780000,20220,59433,5,2496186,251,331,9930,8968,51.0,3295095,331,30,10290,9930,106823.0,20273,20240.0,32,47.674915878379174,-102.34484863945113,120273.0,2012,9,17,2012,9,10,2012,6,21,0,1,91,149,57,97,1025,3444,4,37,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012790000,20624,47343,5,1988406,211,9385,9385,8228,45.8,12764200,1360,1,11239,9385,74918.0,20278,20783.0,1,47.14084834799837,-102.79164059339315,218343.0,2011,11,16,2011,11,13,2011,7,18,0,1,96,142,36,3,725,151,4,38,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012810000,20342,53331,5,2239902,239,445,9345,7436,26.6,2163060,231,21,10997,9345,52465.0,20298,20760.0,2,47.14091048083797,-102.81409255327351,218343.0,2012,3,13,2012,3,8,2011,10,31,0,1,96,142,36,3,727,143,4,38,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012830000,20656,60502,6,2541084,256,9890,9890,7006,50.0,1289294,130,1,10766,9890,49123.0,20300,20775.0,10,47.12627944291413,-102.83404375199717,218343.0,2011,11,30,2011,11,26,2011,6,30,0,1,96,142,36,3,1773,185,4,38,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012840000,20686,19956,2,838152,90,9302,9302,8067,34.3,2684980,288,1,11384,9302,63042.0,20303,20686.0,8,47.30051246676374,-102.74213301926028,217891.0,2011,10,20,2011,10,25,2011,7,28,0,1,95,144,30,50,1657,3197,4,43,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012850000,20965,26257,2,1102794,115,9547,9547,9064,28.9,2912400,305,1,11418,9547,64114.0,20304,20965.0,9,47.30010968864929,-102.73165101761693,217942.0,2011,11,11,2011,11,11,2011,6,3,0,1,95,144,30,50,2751,532,4,44,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012860000,20305,29644,3,1245048,134,9287,9287,8223,36.0,2683840,288,1,11018,9287,91486.0,20321,20305.0,22,47.4455095079313,-102.50493327939763,120321.0,2011,11,29,2011,11,28,2011,8,24,0,1,93,146,30,50,2892,3377,4,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012890000,20794,50827,5,2134734,224,9514,9514,9306,30.7,2205020,231,1,11280,9514,88619.0,20349,21078.0,12,47.12627081774295,-102.92079267063282,120349.0,2012,1,30,2012,1,25,2011,8,7,0,1,97,142,36,3,839,173,4,38,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33025012900000,21150,55037,5,2311554,241,9558,9558,7900,31.6,1723242,180,1,11592,9558,90317.0,20357,21150.0,2,47.50141919974125,-102.99908102432768,120357.0,2011,9,13,2011,8,28,2011,5,25,0,1,97,146,9,16,1105,311,4,30,176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
