api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33007017850000,1486.058,1471.491,,,,1428.198,47489.0,12406.0,,,,28666.0,91886.0,47858.0,,,,73958.0,65.927,79.414,,,,72.067
33007017860000,344.011,395.422,331.21,,,364.408,39005.0,11427.0,58819.0,,,23878.0,67660.0,31558.0,91296.0,,,48041.0,63.432,73.416,60.817,,,66.799
33007017870000,1050.123,1103.451,,,,1061.529,104005.0,34829.0,,,,76018.0,81512.0,30483.0,,,,53008.0,43.938,46.673,,,,41.083
33007017880000,1320.663,1134.615,,,,1195.086,66960.0,20228.0,,,,44843.0,49595.0,26194.0,,,,36378.0,42.551,56.426,,,,44.789
33007017890000,1397.004,1325.211,1457.566,,,1348.237,58921.0,18648.0,81427.0,,,41590.0,61619.0,25376.0,90946.0,,,40477.0,51.119,57.641,52.761,,,49.322
33007017900000,1192.964,1262.617,1397.371,,,1138.703,41758.0,13369.0,59258.0,,,27018.0,32871.0,15093.0,44060.0,,,25889.0,44.046,53.029,42.645,,,48.933
33007017910000,1087.799,950.108,1281.478,,,995.679,37571.0,11695.0,54307.0,,,24340.0,45595.0,16762.0,64277.0,,,31885.0,54.824,58.903,54.204,,,56.71
33007017920000,511.257,595.284,541.186,,,547.791,15031.0,2402.0,28109.0,,,7743.0,23428.0,4486.0,48797.0,,,12155.0,60.917,65.128,63.45,,,61.087
33007017940000,,,,,,0.0,,0.0,,,,199.0,,189.0,,,,1585.0,,100.0,,,,88.845
33007017970000,599.297,1263.441,,,,995.625,652.0,90.0,,,,200.0,1108.0,263.0,,,,841.0,62.955,74.504,,,,80.788
33007017980000,1403.96,1079.232,,,,1210.421,22511.0,6899.0,,,,15700.0,56429.0,25158.0,,,,41439.0,71.483,78.479,,,,72.523
33007017990000,400.202,467.864,492.246,,,410.148,13481.0,2311.0,24219.0,,,6406.0,64410.0,18002.0,102621.0,,,36614.0,82.692,88.623,80.906,,,85.109
33007018000000,1048.078,1137.271,,,,958.206,22806.0,6290.0,,,,12742.0,23013.0,8206.0,,,,13227.0,50.226,56.609,,,,50.934
33007018010000,392.6,407.837,,,,392.397,24291.0,7593.0,,,,15599.0,57430.0,18654.0,,,,37042.0,70.276,71.071,,,,70.367
33007018020000,1727.389,1508.953,,,,1522.323,13301.0,1035.0,,,,6236.0,40393.0,7562.0,,,,22596.0,75.228,87.961,,,,78.371
33007018040000,690.594,726.815,,,,880.318,2417.0,416.0,,,,1280.0,86854.0,14398.0,,,,45438.0,97.293,97.192,,,,97.26
33007018060000,883.067,1053.93,,,,952.111,27976.0,7023.0,,,,15508.0,60839.0,18471.0,,,,36694.0,68.501,72.452,,,,70.292
33007018080000,571.13,709.838,,,,613.423,20208.0,5226.0,,,,10799.0,30924.0,10816.0,,,,18710.0,60.479,67.423,,,,63.404
33007018090000,645.044,204.619,,,,555.292,39407.0,11462.0,,,,24859.0,78398.0,24188.0,,,,51128.0,66.549,67.849,,,,67.285
33007018100000,750.349,1009.132,,,,764.837,22137.0,4599.0,,,,10784.0,31105.0,2987.0,,,,13169.0,58.422,39.375,,,,54.978
33007018110000,706.76,707.386,,,,647.456,20200.0,3520.0,,,,10791.0,61415.0,15438.0,,,,37159.0,75.25,81.433,,,,77.495
33007018150000,576.642,883.942,,,,662.655,10452.0,2004.0,,,,4681.0,44365.0,15020.0,,,,24743.0,80.933,88.228,,,,84.091
33007018160000,548.862,684.274,,,,603.797,22315.0,5918.0,,,,12785.0,44212.0,18594.0,,,,30091.0,66.457,75.857,,,,70.181
33007018180000,773.961,inf,850.793,,,202.316,9519.0,0.0,30456.0,,,1566.0,57115.0,6606.0,106120.0,,,22748.0,85.715,100.0,77.7,,,93.559
33007018190000,1357.371,1164.956,,,,1172.353,23208.0,5104.0,,,,13546.0,38882.0,10762.0,,,,23983.0,62.622,67.831,,,,63.905
33007018260000,589.832,654.387,,,,596.7,40440.0,8531.0,,,,21617.0,74582.0,19498.0,,,,44080.0,64.842,69.564,,,,67.096
33007018330000,,1425.454,,,,905.191,,9028.0,,,,18196.0,,17875.0,,,,29403.0,,66.442,,,,61.772
33007018350000,,973.412,,,,969.163,,8866.0,,,,20524.0,,22982.0,,,,37939.0,,72.162,,,,64.894
33009000480000,0.0,0.0,0.0,0.0,0.0,0.0,894.0,254.0,1298.0,1589.0,2170.0,556.0,17765.0,2124.0,38727.0,52921.0,73376.0,7836.0,95.209,89.319,96.757,97.085,97.128,93.375
33009000960000,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,198.0,3569.0,5154.0,6240.0,838.0,1772.0,189.0,3303.0,3584.0,3882.0,837.0,51.783,48.837,48.065,41.016,38.352,49.97
33009001590000,0.0,0.0,0.0,0.0,0.0,0.0,4542.0,1111.0,6075.0,7636.0,9274.0,2885.0,1066.0,194.0,2336.0,3498.0,4691.0,553.0,19.009,14.866,27.773,31.417,33.591,16.085
33009002710000,140.146,176.056,154.39,178.336,204.916,145.212,476.0,71.0,935.0,1285.0,1819.0,275.0,9052.0,1824.0,18397.0,27464.0,39457.0,5293.0,95.004,96.253,95.163,95.53,95.593,95.061
33009006340000,53.14,55.125,51.07,51.455,51.526,54.614,1242.0,158.0,2044.0,3354.0,4450.0,531.0,25898.0,3774.0,52035.0,90639.0,110752.0,12087.0,95.424,95.982,96.22,96.432,96.137,95.792
33009007660000,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,218.0,2779.0,4194.0,5875.0,459.0,498.0,11.0,868.0,1228.0,1598.0,32.0,28.392,4.803,23.8,22.648,21.384,6.517
33009008120000,0.0,,0.0,0.0,0.0,0.0,258.0,0.0,418.0,1024.0,1627.0,36.0,148.0,7.0,1221.0,1941.0,2681.0,20.0,36.453,100.0,74.497,65.464,62.233,35.714
33009008770000,0.0,0.0,0.0,0.0,,0.0,2852.0,385.0,6216.0,8838.0,,1393.0,34863.0,5884.0,69284.0,100794.0,130170.0,16851.0,92.438,93.859,91.767,91.938,,92.365
33009010360000,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,159.0,2098.0,2977.0,4131.0,465.0,126.0,14.0,271.0,1073.0,18626.0,59.0,11.092,8.092,11.439,26.494,81.847,11.26
33009010380000,0.0,0.0,0.0,0.0,0.0,0.0,566.0,109.0,1274.0,2016.0,3294.0,311.0,34680.0,4194.0,62171.0,85914.0,112982.0,16526.0,98.394,97.467,97.992,97.707,97.167,98.153
33009011250000,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,315.0,4830.0,6665.0,8666.0,1138.0,9932.0,1744.0,19526.0,29109.0,39480.0,5116.0,80.972,84.701,80.169,81.369,82.001,81.804
33009011920000,,,,,,,,,,,,,,,,,,,,,,,,
33009014070000,22.563,7.168,21.786,22.055,23.888,20.211,2024.0,405.0,4177.0,6960.0,16881.0,1138.0,35662.0,4275.0,83027.0,138440.0,271529.0,13693.0,94.629,91.346,95.21,95.213,94.147,92.327
33009017150000,0.0,0.0,0.0,0.0,0.0,0.0,371.0,97.0,2256.0,5254.0,7179.0,189.0,28810.0,3285.0,47575.0,49708.0,50554.0,13728.0,98.729,97.132,95.473,90.441,87.565,98.642
33009020160000,,,,,,,,,,,,,,,,,,,,,,,,
33009020870000,0.0,0.0,,,,0.0,521.0,300.0,,,,428.0,5870.0,1537.0,,,,3193.0,91.848,83.669,,,,88.18
33009020990000,0.0,,0.0,0.0,,0.0,975.0,0.0,1350.0,2100.0,,347.0,50858.0,5235.0,84833.0,135377.0,,22701.0,98.119,100.0,98.434,98.472,,98.494
33009021370000,0.0,0.0,,,,0.0,367.0,120.0,,,,252.0,3637.0,903.0,,,,1968.0,90.834,88.27,,,,88.649
33009021480000,0.0,0.0,0.0,0.0,0.0,0.0,2409.0,360.0,4457.0,6145.0,7975.0,1179.0,15604.0,3180.0,30319.0,43633.0,57138.0,8298.0,86.626,89.831,87.184,87.655,87.752,87.559
33009021660000,0.0,0.0,0.0,0.0,0.0,0.0,701.0,120.0,1325.0,2793.0,4189.0,360.0,1783.0,90.0,7266.0,10303.0,13470.0,270.0,71.779,42.857,84.577,78.673,76.278,42.857
33009021670000,0.0,0.0,0.0,0.0,0.0,0.0,7469.0,1568.0,13714.0,22197.0,28118.0,4338.0,10296.0,1559.0,22165.0,40719.0,58850.0,5184.0,57.957,49.856,61.777,64.72,67.669,54.442
33009021720000,,,,,,,,,,,,,,,,,,,,,,,,
33009021730000,443.793,287.827,487.323,431.635,,416.79,11600.0,3212.0,17606.0,22292.0,,7298.0,17989.0,4586.0,25257.0,30162.0,38240.0,12125.0,60.796,58.81,58.925,57.502,,62.426
33009021740000,412.194,294.155,453.208,438.62,390.636,365.95,8545.0,3278.0,11720.0,13506.0,15165.0,6281.0,31747.0,11432.0,41842.0,47804.0,53524.0,22537.0,78.792,77.716,78.119,77.971,77.922,78.205
33009021750000,0.0,0.0,0.0,0.0,0.0,0.0,6451.0,2702.0,9373.0,11657.0,13590.0,4220.0,5097.0,1399.0,8032.0,10699.0,14034.0,2803.0,44.138,34.114,46.148,47.857,50.804,39.912
33009021790000,0.0,0.0,0.0,0.0,0.0,0.0,7385.0,1760.0,11411.0,14390.0,17200.0,4277.0,4015.0,559.0,7104.0,10671.0,13971.0,2088.0,35.219,24.105,38.369,42.58,44.821,32.804
33009021820000,519.562,348.511,550.491,415.405,349.294,429.824,4520.0,1453.0,7328.0,9711.0,11549.0,2954.0,23306.0,7592.0,31423.0,41280.0,48204.0,15772.0,83.756,83.936,81.09,80.955,80.672,84.225
33009021850000,,1188.94,,,,,,175.0,,,,,,11087.0,,,,,,98.446,,,,
33009021900000,650.943,1175.24,491.262,,,951.505,2332.0,555.0,3090.0,,,1496.0,48715.0,12718.0,66110.0,,,29065.0,95.432,95.819,95.535,,,95.105
33009022030000,,0.0,,,,0.0,,21.0,,,,27.0,,2127.0,,,,6122.0,,99.022,,,,99.561
33009022150000,59.098,30.967,62.889,80.009,92.362,52.451,20559.0,4747.0,32009.0,38283.0,44304.0,13098.0,55215.0,8616.0,136668.0,214598.0,302807.0,26450.0,72.868,64.477,81.023,84.861,87.236,66.881
33009022160000,0.0,,,,,,71.0,0.0,,,,0.0,22889.0,3457.0,,,,11130.0,99.691,100.0,,,,100.0
33009022170000,0.0,,0.0,0.0,,0.0,355.0,0.0,627.0,968.0,,219.0,9030.0,3178.0,13186.0,16039.0,,6265.0,96.217,100.0,95.461,94.308,,96.622
33009022210000,,0.0,,,,0.0,,127.0,,,,197.0,,2016.0,,,,7734.0,,94.074,,,,97.516
33009022230000,0.0,0.0,145.514,191.929,218.616,0.0,6525.0,1367.0,10377.0,17246.0,23603.0,3775.0,3381.0,512.0,7663.0,19160.0,34716.0,1530.0,34.131,27.249,42.478,52.629,59.528,28.841
33009022240000,81.69,53.156,56.86,47.663,41.576,90.457,8693.0,1991.0,12733.0,15190.0,17414.0,5801.0,21689.0,5549.0,31170.0,36852.0,43295.0,14463.0,71.388,73.594,70.997,70.812,71.316,71.373
33009022250000,41.525,38.149,28.168,23.375,20.59,58.79,10909.0,1772.0,16082.0,19380.0,22001.0,7047.0,25448.0,5396.0,38358.0,47891.0,55800.0,15881.0,69.995,75.279,70.459,71.191,71.721,69.265
33009022260000,73.57,98.435,85.072,102.159,110.445,108.955,20946.0,2661.0,31466.0,37457.0,42356.0,11200.0,25426.0,4875.0,37384.0,43787.0,49326.0,14462.0,54.831,64.689,54.298,53.896,53.801,56.356
33009022280000,,,,,,,,0.0,,,,0.0,,7558.0,,,,23273.0,,100.0,,,,100.0
33009022290000,0.0,0.0,0.0,0.0,0.0,0.0,20073.0,3422.0,32903.0,59347.0,77133.0,10142.0,41546.0,5953.0,86226.0,172133.0,244592.0,19361.0,67.424,63.499,72.38,74.362,76.025,65.624
33009022300000,61.267,88.228,63.655,70.205,71.7,59.818,6552.0,1110.0,13416.0,19709.0,26390.0,3392.0,31411.0,4996.0,66196.0,102974.0,140832.0,14850.0,82.741,81.821,83.148,83.935,84.219,81.406
33009022360000,,0.0,,,,0.0,,228.0,,,,627.0,,349.0,,,,962.0,,60.485,,,,60.541
33009022420000,,,,,,,,,,,,,,,,,,,,,,,,
33009022430000,202.15,144.669,199.613,212.87,249.499,195.85,20370.0,2820.0,28727.0,34359.0,38644.0,12151.0,20420.0,4130.0,28387.0,33163.0,37818.0,12628.0,50.061,59.424,49.702,49.114,49.46,50.963
33009022440000,45.393,63.734,37.461,37.101,40.699,69.848,8063.0,1443.0,11502.0,14039.0,15657.0,5058.0,19152.0,4959.0,27327.0,32934.0,37795.0,12801.0,70.373,77.46,70.378,70.113,70.708,71.678
33009022450000,37.126,0.0,113.576,172.251,,3.415,3472.0,905.0,5635.0,6602.0,,2196.0,50143.0,7344.0,103501.0,154240.0,,23262.0,93.524,89.029,94.837,95.895,,91.374
33009022460000,69.442,111.48,83.205,95.03,103.548,76.217,11042.0,1496.0,19436.0,25090.0,28470.0,6123.0,38333.0,4740.0,83704.0,128085.0,170579.0,17764.0,77.636,76.01,81.156,83.62,85.697,74.367
33009022470000,69.65,43.58,72.549,83.812,88.854,62.383,11486.0,1799.0,15923.0,18639.0,21057.0,7454.0,24033.0,6006.0,33633.0,40250.0,46173.0,15464.0,67.662,76.951,67.869,68.349,68.679,67.475
33009022500000,57.054,3.141,101.477,127.835,,28.313,4196.0,1410.0,6256.0,7039.0,,2855.0,16677.0,6492.0,23989.0,28714.0,,11901.0,79.897,82.156,79.316,80.312,,80.652
33009022510000,65.432,60.962,84.603,87.696,88.928,47.504,23709.0,3617.0,39629.0,47995.0,56560.0,11622.0,27594.0,5156.0,56029.0,75315.0,87517.0,14369.0,53.786,58.771,58.572,61.078,60.743,55.285
33009022520000,135.867,96.341,161.66,207.619,225.204,102.441,24218.0,4100.0,35889.0,42121.0,45373.0,13917.0,23559.0,5300.0,35173.0,41788.0,45387.0,13584.0,49.31,56.383,49.496,49.802,50.008,49.395
33009022530000,74.191,66.591,90.447,95.347,88.366,77.289,13538.0,2441.0,19024.0,22003.0,25586.0,8743.0,31668.0,6693.0,46682.0,54396.0,64789.0,18646.0,70.053,73.276,71.047,71.2,71.689,68.078
33009022540000,120.354,114.926,132.722,143.507,156.917,124.324,19649.0,3495.0,28542.0,33648.0,36706.0,11545.0,25163.0,5515.0,40895.0,54312.0,66465.0,14669.0,56.152,61.21,58.895,61.746,64.422,55.959
33009022550000,63.029,26.037,86.303,97.088,107.696,34.977,14606.0,2971.0,23762.0,30517.0,36405.0,8993.0,35072.0,5749.0,69332.0,96379.0,124397.0,18176.0,70.599,65.929,74.475,75.951,77.36,66.9
33009022560000,424.185,504.813,396.701,391.503,389.347,456.34,25640.0,5573.0,37246.0,44009.0,48406.0,15983.0,12769.0,3143.0,18956.0,22445.0,24720.0,7853.0,33.245,36.06,33.728,33.775,33.805,32.946
33009022570000,645.397,393.66,668.554,670.795,665.002,548.402,23668.0,4807.0,33588.0,39114.0,43058.0,14736.0,12235.0,2975.0,17574.0,20596.0,24557.0,7624.0,34.078,38.229,34.35,34.493,36.319,34.097
33009022580000,206.733,126.275,208.298,207.494,206.051,191.47,11060.0,3476.0,13923.0,15640.0,16841.0,7744.0,7040.0,2256.0,8644.0,9653.0,10353.0,4805.0,38.895,39.358,38.304,38.165,38.071,38.29
33009022600000,319.931,223.857,305.999,311.667,313.031,299.019,15141.0,3062.0,22213.0,26725.0,29854.0,9492.0,24456.0,4730.0,38513.0,47729.0,54063.0,14186.0,61.762,60.703,63.421,64.105,64.424,59.912
33009022610000,336.576,349.601,315.129,312.634,311.661,366.858,18341.0,4182.0,27329.0,32830.0,36382.0,11504.0,16090.0,4498.0,22865.0,27057.0,30271.0,10837.0,46.731,51.82,45.553,45.18,45.416,48.507
33009022620000,274.401,239.96,269.134,272.958,276.008,255.807,23634.0,4135.0,34221.0,40889.0,45293.0,14074.0,16870.0,3710.0,23944.0,29773.0,33724.0,9970.0,41.65,47.291,41.166,42.134,42.679,41.466
33009022630000,135.765,111.065,168.39,179.025,184.373,118.84,19427.0,3341.0,29559.0,32997.0,36217.0,11112.0,23497.0,5205.0,36590.0,45227.0,52622.0,13284.0,54.741,60.906,55.315,57.817,59.233,54.452
33009022640000,0.0,0.0,,,,0.0,804.0,78.0,,,,270.0,149587.0,23080.0,,,,77538.0,99.465,99.663,,,,99.653
33009022650000,250.586,96.041,373.147,421.014,424.776,201.251,13155.0,3056.0,24572.0,32564.0,37577.0,7467.0,43790.0,6408.0,88678.0,131719.0,160752.0,21531.0,76.899,67.709,78.303,80.178,81.053,74.25
33009022660000,185.203,113.909,266.523,301.822,323.212,149.147,18109.0,3717.0,27971.0,31005.0,34434.0,10336.0,36439.0,5380.0,72926.0,108058.0,147233.0,17471.0,66.802,59.14,72.278,77.704,81.046,62.83
33009022670000,169.316,115.676,169.087,173.894,,154.557,17624.0,3770.0,24378.0,28587.0,,11417.0,21357.0,5498.0,29084.0,33885.0,,14212.0,54.788,59.322,54.401,54.24,,55.453
33009022680000,153.174,155.541,217.076,268.65,274.53,150.076,13235.0,2996.0,25656.0,29946.0,36958.0,7968.0,43587.0,6293.0,88552.0,136177.0,175939.0,20673.0,76.708,67.747,77.536,81.974,82.64,72.18
33009022700000,301.276,205.792,337.266,357.239,378.425,271.75,18966.0,4397.0,25067.0,28573.0,30733.0,12658.0,14738.0,3694.0,19257.0,21961.0,25801.0,9713.0,43.728,45.656,43.446,43.458,45.638,43.418
33009022710000,97.851,83.085,82.828,94.231,,95.712,9045.0,1864.0,12425.0,14449.0,,5921.0,33809.0,7236.0,53316.0,70517.0,,20061.0,78.893,79.516,81.1,82.994,,77.211
33009022720000,0.0,0.0,0.0,0.0,,0.0,4380.0,926.0,7601.0,8900.0,,2821.0,40319.0,7184.0,70981.0,78252.0,,21986.0,90.201,88.582,90.327,89.788,,88.628
33009022730000,0.0,0.0,0.0,0.0,0.0,0.0,10347.0,1529.0,15375.0,18829.0,22275.0,6156.0,36099.0,5711.0,57555.0,66746.0,67475.0,18925.0,77.723,78.881,78.918,77.997,75.181,75.456
33009022740000,0.0,0.0,0.0,0.0,,0.0,8043.0,1251.0,11938.0,14761.0,,4736.0,31815.0,4840.0,50132.0,62390.0,,17514.0,79.821,79.462,80.767,80.867,,78.715
33009022750000,0.0,0.0,0.0,0.0,0.0,0.0,10188.0,1749.0,15430.0,18386.0,21291.0,6139.0,30757.0,5477.0,43432.0,50632.0,50686.0,17875.0,75.118,75.796,73.786,73.361,70.42,74.436
33009022760000,0.0,0.0,0.0,0.0,0.0,0.0,15739.0,2306.0,27011.0,37396.0,47461.0,7902.0,26811.0,4979.0,44023.0,67029.0,67332.0,14419.0,63.011,68.346,61.975,64.189,58.655,64.598
33009022770000,169.048,162.598,164.921,170.264,,166.545,13731.0,4219.0,18418.0,20884.0,,9581.0,10027.0,3571.0,12816.0,14163.0,,7391.0,42.205,45.841,41.032,40.411,,43.548
33009022780000,374.433,273.005,384.832,378.59,370.633,308.332,21971.0,4463.0,30574.0,35934.0,40622.0,13285.0,19101.0,4437.0,26164.0,30041.0,33896.0,11373.0,46.506,49.854,46.114,45.534,45.487,46.123
33009022800000,343.383,266.196,312.54,310.021,,307.429,16754.0,3610.0,23913.0,28057.0,,10739.0,12362.0,3158.0,18130.0,21975.0,,8287.0,42.458,46.661,43.123,43.922,,43.556
33009022810000,309.36,246.642,334.705,349.803,,282.853,18646.0,4661.0,25101.0,28235.0,,12433.0,12832.0,4110.0,16679.0,17807.0,,9076.0,40.765,46.859,39.921,38.676,,42.196
33009022820000,460.198,231.42,522.747,544.017,,311.707,19558.0,4804.0,27474.0,31809.0,,12341.0,15630.0,3666.0,22960.0,26421.0,,9178.0,44.419,43.282,45.525,45.374,,42.651
33009022830000,217.595,143.374,254.302,260.302,,188.602,23493.0,4973.0,35580.0,42691.0,,14389.0,28857.0,3692.0,59374.0,80956.0,,11951.0,55.123,42.608,62.529,65.473,,45.372
33009022940000,172.926,103.382,176.122,178.758,,150.918,14472.0,3085.0,20757.0,24048.0,,8906.0,30910.0,7284.0,44532.0,50524.0,,18988.0,68.111,70.248,68.208,67.752,,68.072
33009022950000,50.957,45.198,,,,40.603,749.0,59.0,,,,460.0,29905.0,6815.0,,,,18765.0,97.557,99.142,,,,97.607
33009022960000,80.739,128.878,82.068,80.167,,81.447,1891.0,305.0,3303.0,4386.0,,1166.0,8573.0,1710.0,17070.0,24584.0,,4929.0,81.929,84.864,83.787,84.86,,80.87
33009022970000,82.51,84.498,80.847,81.147,,91.553,3727.0,1005.0,6076.0,7721.0,,2111.0,5702.0,733.0,9983.0,17755.0,,3741.0,60.473,42.175,62.165,69.693,,63.927
33009022990000,628.792,352.683,647.731,613.499,,535.506,15193.0,3652.0,23978.0,30121.0,,9053.0,13739.0,3775.0,21785.0,27505.0,,8580.0,47.487,50.828,47.604,47.73,,48.659
33009023040000,1032.839,2054.731,1259.804,,,954.975,3301.0,389.0,5749.0,,,2010.0,79110.0,11803.0,163253.0,,,41751.0,95.994,96.809,96.598,,,95.407
33009023060000,118.543,97.878,135.64,150.051,,114.221,19929.0,3362.0,29878.0,34515.0,,11113.0,24639.0,5034.0,36844.0,43019.0,,13082.0,55.284,59.957,55.22,55.484,,54.069
33009023070000,161.402,140.246,145.306,164.295,,152.761,10686.0,1864.0,18130.0,21055.0,,5945.0,36844.0,5722.0,72342.0,112219.0,,18076.0,77.517,75.428,79.961,84.202,,75.251
33009023080000,69.596,103.576,79.386,83.869,,94.258,6168.0,1277.0,8747.0,10514.0,,3974.0,22780.0,6846.0,31900.0,41412.0,,15420.0,78.693,84.279,78.481,79.752,,79.509
33009023090000,209.395,154.15,172.021,160.655,,200.667,11027.0,3036.0,18515.0,23522.0,,6861.0,20269.0,5603.0,32489.0,41908.0,,13208.0,64.765,64.857,63.699,64.05,,65.813
33009023100000,0.0,0.0,0.0,,,0.0,7231.0,1437.0,17476.0,,,3769.0,20183.0,6208.0,40022.0,,,12826.0,73.623,81.203,69.606,,,77.288
33009023110000,299.736,491.982,266.821,268.359,,364.373,14352.0,3289.0,19931.0,23761.0,,9549.0,21822.0,5830.0,32044.0,39755.0,,14804.0,60.325,63.932,61.653,62.591,,60.789
33009023120000,121.695,34.051,125.299,129.769,,80.287,19946.0,3472.0,28271.0,32711.0,,11860.0,27198.0,5911.0,39294.0,46655.0,,15766.0,57.691,62.997,58.157,58.785,,57.069
33009023140000,363.518,285.135,370.07,,,330.827,11510.0,1758.0,23827.0,,,5825.0,56914.0,6331.0,128554.0,,,23431.0,83.178,78.267,84.364,,,80.09
33009023150000,253.563,132.005,496.326,,,241.092,6385.0,2384.0,7107.0,,,5240.0,42335.0,7159.0,92027.0,,,18833.0,86.894,75.018,92.831,,,78.233
33009023160000,303.368,269.928,316.936,,,294.801,16225.0,3324.0,21800.0,,,10559.0,11191.0,3272.0,13100.0,,,7946.0,40.819,49.606,37.536,,,42.94
33009023170000,174.911,165.112,191.491,,,167.573,15922.0,4035.0,21934.0,,,10777.0,18442.0,4462.0,27612.0,,,12019.0,53.667,52.513,55.73,,,52.724
33009023180000,528.026,1368.959,405.111,,,714.741,23188.0,4814.0,31932.0,,,15163.0,15219.0,3565.0,21804.0,,,10211.0,39.626,42.547,40.576,,,40.242
33009023190000,249.758,62.493,239.357,,,166.389,13282.0,3412.0,18113.0,,,9382.0,16069.0,5580.0,20872.0,,,11768.0,54.748,62.055,53.539,,,55.641
33009023200000,131.049,149.489,130.738,128.63,,134.093,9615.0,1845.0,18040.0,22851.0,,5004.0,22837.0,4371.0,43533.0,64153.0,,12224.0,70.372,70.319,70.701,73.736,,70.954
33009023210000,150.092,248.075,188.058,199.396,,159.069,15927.0,2325.0,23414.0,29354.0,,8872.0,27255.0,5879.0,38460.0,49024.0,,15404.0,63.117,71.66,62.159,62.548,,63.454
33009023220000,163.748,159.293,158.072,,,173.39,14391.0,2972.0,19783.0,,,9166.0,16288.0,4233.0,21848.0,,,10551.0,53.092,58.751,52.48,,,53.512
33009023230000,155.772,148.687,155.395,,,164.847,15090.0,3184.0,20106.0,,,9641.0,15986.0,4273.0,21100.0,,,10424.0,51.442,57.302,51.206,,,51.951
33009023240000,126.147,117.458,137.437,138.945,,100.859,24130.0,3378.0,37495.0,44363.0,,13284.0,23658.0,5131.0,37196.0,44031.0,,13673.0,49.506,60.301,49.8,49.812,,50.722
33009023260000,60.003,79.424,63.616,62.415,,64.562,12128.0,2247.0,15791.0,18202.0,,7458.0,23997.0,4906.0,34324.0,39026.0,,13819.0,66.428,68.587,68.49,68.194,,64.948
33009023270000,37.272,23.651,40.34,,,29.847,10576.0,1874.0,16650.0,,,6662.0,29303.0,6354.0,53535.0,,,17530.0,73.48,77.224,76.277,,,72.462
33009023280000,123.834,103.402,154.909,,,128.721,16689.0,2789.0,23615.0,,,7623.0,26973.0,5114.0,44344.0,,,15693.0,61.777,64.71,65.251,,,67.306
33009023290000,125.395,90.745,130.026,,,87.615,14764.0,3178.0,26898.0,,,9647.0,30586.0,5266.0,66379.0,,,14338.0,67.444,62.364,71.163,,,59.779
33009023300000,331.832,389.861,317.441,,,391.525,13539.0,1805.0,18520.0,,,7024.0,11462.0,2068.0,18219.0,,,5802.0,45.846,53.395,49.59,,,45.236
33009023310000,345.293,425.287,327.718,,,395.646,14633.0,1740.0,20596.0,,,8452.0,12444.0,1662.0,19040.0,,,6618.0,45.958,48.854,48.037,,,43.915
33009023350000,983.642,610.092,,,,850.314,1397.0,109.0,,,,583.0,40975.0,6717.0,,,,19822.0,96.703,98.403,,,,97.143
33009023360000,101.365,134.637,132.87,,,103.311,19674.0,3085.0,30052.0,,,10663.0,24781.0,5604.0,39968.0,,,13555.0,55.744,64.495,57.081,,,55.971
33009023370000,1099.296,1610.469,1252.779,,,997.826,1725.0,159.0,2429.0,,,1009.0,30143.0,6394.0,44480.0,,,19186.0,94.587,97.574,94.822,,,95.004
33009023380000,308.954,309.576,,,,273.189,12795.0,2294.0,,,,7791.0,17606.0,3908.0,,,,10886.0,57.913,63.012,,,,58.286
